tracking_number,recipient_name,address_line_1,address_line_2,city,state,zip,weight_oz,length_in,width_in,height_in,hazmat_flag,sunday_eligible,pod_required,service_type,delivery_notes
940030000000001266,Recipient 1266,166 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001267,Recipient 1267,167 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001268,Recipient 1268,168 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001269,Recipient 1269,169 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001270,Recipient 1270,170 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001271,Recipient 1271,171 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001272,Recipient 1272,172 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001273,Recipient 1273,173 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001274,Recipient 1274,174 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001275,Recipient 1275,175 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001276,Recipient 1276,176 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001277,Recipient 1277,177 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001278,Recipient 1278,178 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001279,Recipient 1279,179 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001280,Recipient 1280,180 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001281,Recipient 1281,181 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001282,Recipient 1282,182 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001283,Recipient 1283,183 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001284,Recipient 1284,184 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001285,Recipient 1285,185 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001286,Recipient 1286,186 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001287,Recipient 1287,187 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001288,Recipient 1288,188 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001289,Recipient 1289,189 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001290,Recipient 1290,190 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001291,Recipient 1291,191 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001292,Recipient 1292,192 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001293,Recipient 1293,193 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001294,Recipient 1294,194 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001295,Recipient 1295,195 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001296,Recipient 1296,196 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001297,Recipient 1297,197 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001298,Recipient 1298,198 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001299,Recipient 1299,199 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001300,Recipient 1300,200 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001301,Recipient 1301,201 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001302,Recipient 1302,202 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001303,Recipient 1303,203 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001304,Recipient 1304,204 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001305,Recipient 1305,205 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001306,Recipient 1306,206 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001307,Recipient 1307,207 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001308,Recipient 1308,208 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001309,Recipient 1309,209 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001310,Recipient 1310,210 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001311,Recipient 1311,211 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001312,Recipient 1312,212 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001313,Recipient 1313,213 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001314,Recipient 1314,214 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001315,Recipient 1315,215 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001316,Recipient 1316,216 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001317,Recipient 1317,217 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001318,Recipient 1318,218 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001319,Recipient 1319,219 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001320,Recipient 1320,220 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001321,Recipient 1321,221 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001322,Recipient 1322,222 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001323,Recipient 1323,223 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001324,Recipient 1324,224 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001325,Recipient 1325,225 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001326,Recipient 1326,226 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001327,Recipient 1327,227 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001328,Recipient 1328,228 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001329,Recipient 1329,229 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001330,Recipient 1330,230 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001331,Recipient 1331,231 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001332,Recipient 1332,232 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001333,Recipient 1333,233 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001334,Recipient 1334,234 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001335,Recipient 1335,235 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001336,Recipient 1336,236 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001337,Recipient 1337,237 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001338,Recipient 1338,238 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001339,Recipient 1339,239 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001340,Recipient 1340,240 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001341,Recipient 1341,241 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001342,Recipient 1342,242 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001343,Recipient 1343,243 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001344,Recipient 1344,244 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001345,Recipient 1345,245 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001346,Recipient 1346,246 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001347,Recipient 1347,247 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001348,Recipient 1348,248 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001349,Recipient 1349,249 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001350,Recipient 1350,250 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001351,Recipient 1351,251 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001352,Recipient 1352,252 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001353,Recipient 1353,253 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001354,Recipient 1354,254 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001355,Recipient 1355,255 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001356,Recipient 1356,256 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001357,Recipient 1357,257 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001358,Recipient 1358,258 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001359,Recipient 1359,259 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001360,Recipient 1360,260 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001361,Recipient 1361,261 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001362,Recipient 1362,262 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001363,Recipient 1363,263 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001364,Recipient 1364,264 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001365,Recipient 1365,265 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001366,Recipient 1366,266 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001367,Recipient 1367,267 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001368,Recipient 1368,268 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001369,Recipient 1369,269 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001370,Recipient 1370,270 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001371,Recipient 1371,271 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001372,Recipient 1372,272 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001373,Recipient 1373,273 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001374,Recipient 1374,274 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001375,Recipient 1375,275 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001376,Recipient 1376,276 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001377,Recipient 1377,277 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001378,Recipient 1378,278 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001379,Recipient 1379,279 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001380,Recipient 1380,280 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001381,Recipient 1381,281 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001382,Recipient 1382,282 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001383,Recipient 1383,283 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001384,Recipient 1384,284 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001385,Recipient 1385,285 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001386,Recipient 1386,286 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001387,Recipient 1387,287 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001388,Recipient 1388,288 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001389,Recipient 1389,289 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001390,Recipient 1390,290 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001391,Recipient 1391,291 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001392,Recipient 1392,292 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001393,Recipient 1393,293 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001394,Recipient 1394,294 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001395,Recipient 1395,295 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001396,Recipient 1396,296 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001397,Recipient 1397,297 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001398,Recipient 1398,298 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001399,Recipient 1399,299 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001400,Recipient 1400,100 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001401,Recipient 1401,101 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001402,Recipient 1402,102 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001403,Recipient 1403,103 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001404,Recipient 1404,104 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001405,Recipient 1405,105 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001406,Recipient 1406,106 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001407,Recipient 1407,107 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001408,Recipient 1408,108 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001409,Recipient 1409,109 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001410,Recipient 1410,110 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001411,Recipient 1411,111 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001412,Recipient 1412,112 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001413,Recipient 1413,113 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001414,Recipient 1414,114 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001415,Recipient 1415,115 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001416,Recipient 1416,116 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001417,Recipient 1417,117 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001418,Recipient 1418,118 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001419,Recipient 1419,119 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001420,Recipient 1420,120 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001421,Recipient 1421,121 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001422,Recipient 1422,122 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001423,Recipient 1423,123 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
